year,iiso3c,eiso3c,value
2013,DOM,ISR,65368037.0
2013,DOM,ITA,209786281.0
2013,DOM,JOR,440374.0
2013,DOM,KAZ,12298.0
2013,DOM,KEN,22770.0
2013,DOM,KGZ,4835.0
2013,DOM,KHM,1082423.0
2013,DOM,KWT,127.0
2013,DOM,LAO,14124.0
2013,DOM,LBN,42432.0
2013,DOM,LBY,9990.0
2013,DOM,LKA,2742945.0
2013,DOM,LTU,4443986.0
2013,DOM,LUX,583646.0
2013,DOM,LVA,108112.0
2013,DOM,MAC,16887.0
2013,DOM,MAR,7934614.0
2013,DOM,MDA,1700.0
2013,DOM,MDG,371715.0
2013,DOM,MHL,289099.0
2013,DOM,MKD,4461.0
2013,DOM,MLT,1642203.0
2013,DOM,MMR,63287.0
2013,DOM,MNG,1044.0
2013,DOM,MOZ,55.0
2013,DOM,MRT,7528.0
2013,DOM,MUS,115681.0
2013,DOM,MWI,12320.0
2013,DOM,MYS,29368904.0
2013,DOM,NAM,850.0
2013,DOM,NER,9271.0
2013,DOM,NGA,2454.0
2013,DOM,NIC,29017622.0
2013,DOM,NOR,41321831.0
2013,DOM,NPL,33885.0
2013,DOM,NZL,12377400.0
2013,DOM,OMN,16812.0
2013,DOM,PER,64402923.0
2013,DOM,PHL,8026657.0
2013,DOM,PRT,15934878.0
2013,DOM,PRY,26655082.0
2013,DOM,QAT,869448.0
2013,DOM,RUS,13189190.0
2013,DOM,SEN,1614647.0
2013,DOM,SGP,12951297.0
2013,DOM,SLE,1316.0
2013,DOM,SLV,67842075.0
2013,DOM,SVK,866604.0
2013,DOM,SVN,721772.0
2013,DOM,SWE,37315429.0
2013,DOM,SWZ,1565680.0
2013,DOM,SYR,307430.0
2013,DOM,TCA,53135.0
2013,DOM,THA,50246759.0
2013,DOM,TKM,48095.0
2013,DOM,TUN,2230405.0
2013,DOM,TUR,49272442.0
2013,DOM,TZA,
2013,DOM,UGA,441.0
2013,DOM,UKR,1083082.0
2013,DOM,URY,49102411.0
2013,DOM,VCT,298.0
2013,DOM,VNM,42791567.0
2013,DOM,YEM,20.0
2013,DOM,ZAF,7370721.0
2013,DOM,ALB,1001247.0
2013,DOM,BDI,133674.0
2013,DOM,BRB,4258287.0
2013,DOM,BRN,17150.0
2013,DOM,DMA,104409.0
2013,DOM,FJI,9220980.0
2013,DOM,MLI,153.0
2013,DOM,NCL,33423.0
2013,DOM,PYF,1423.0
2013,DOM,RWA,81.0
2013,DOM,UZB,973.0
2013,DOM,ABW,86632.0
2013,DOM,AGO,67435.0
2013,DOM,BEN,3581.0
2013,DOM,BFA,1773.0
2013,DOM,BWA,2918.0
2013,DOM,ERI,4517.0
2013,DOM,GMB,32917.0
2013,DOM,GNB,119.0
2013,DOM,GRD,1863.0
2013,DOM,HTI,3640404.0
2013,DOM,KNA,1472.0
2013,DOM,LBR,677460.0
2013,DOM,LCA,167.0
2013,DOM,LSO,12833.0
2013,DOM,MDV,646.0
2013,DOM,MNP,
2013,DOM,SDN,31911.0
2013,DOM,TCD,452196.0
2013,DOM,TGO,
2013,DOM,VUT,17.0
2013,DOM,ZMB,6159.0
2013,DOM,FSM,333.0
2013,DOM,KIR,2980.0
2013,DOM,PLW,265.0
2013,DOM,STP,101483.0
2013,DOM,WSM,1040.0
2013,DOM,GRL,192.0
2013,DZA,BEL,710558749.0
2013,DZA,BHS,
2013,DZA,CHE,391813751.0
2013,DZA,CHN,6651679784.0
2013,DZA,COL,17814419.0
2013,DZA,DOM,595869.0
2013,DZA,ESP,4832099962.0
2013,DZA,FRA,6101288671.0
2013,DZA,GBR,839542436.0
2013,DZA,JAM,5668.0
2013,DZA,KOR,1122730203.0
2013,DZA,MEX,118311614.0
2013,DZA,NLD,819796266.0
2013,DZA,PAN,30019.0
2013,DZA,POL,416671323.0
2013,DZA,TTO,43.0
2013,DZA,USA,2015048557.0
2013,DZA,VEN,415915.0
2013,DZA,DEU,2845307572.0
2013,DZA,IND,1301498645.0
2013,DZA,IRN,9827593.0
2013,DZA,JPN,989944437.0
2013,DZA,PAK,32018322.0
2013,DZA,SAU,606711947.0
2013,DZA,AFG,181.0
2013,DZA,ARE,813677508.0
2013,DZA,ARG,1738547810.0
2013,DZA,ARM,353.0
2013,DZA,ATG,3137.0
2013,DZA,AUS,13010928.0
2013,DZA,AUT,386414312.0
2013,DZA,AZE,642.0
2013,DZA,BGD,13217864.0
2013,DZA,BGR,121105564.0
2013,DZA,BHR,42840999.0
2013,DZA,BIH,3974565.0
2013,DZA,BLR,2361020.0
2013,DZA,BLZ,301902.0
2013,DZA,BMU,590.0
2013,DZA,BOL,204938.0
2013,DZA,BRA,1319937790.0
2013,DZA,BTN,7129.0
2013,DZA,CAF,1085.0
2013,DZA,CAN,401524931.0
2013,DZA,CHL,7033988.0
2013,DZA,CIV,141811898.0
2013,DZA,CMR,5271694.0
2013,DZA,COG,808919.0
2013,DZA,COM,183362.0
2013,DZA,CPV,6427.0
2013,DZA,CRI,25713766.0
2013,DZA,CUB,2550063.0
2013,DZA,CYP,4426403.0
2013,DZA,CZE,228922165.0
2013,DZA,DJI,
2013,DZA,DNK,228153097.0
2013,DZA,ECU,176331521.0
2013,DZA,EGY,487210452.0
2013,DZA,EST,9680154.0
2013,DZA,ETH,4414391.0
2013,DZA,FIN,296902276.0
2013,DZA,GAB,
2013,DZA,GEO,290750.0
2013,DZA,GHA,3761504.0
2013,DZA,GIN,1781311.0
2013,DZA,GNQ,40763.0
2013,DZA,GRC,427519472.0
2013,DZA,GTM,5375593.0
2013,DZA,GUY,2429.0
2013,DZA,HKG,5590099.0
2013,DZA,HND,3660775.0
2013,DZA,HRV,22441489.0
2013,DZA,HUN,336323031.0
2013,DZA,IDN,292501685.0
2013,DZA,IRL,162645840.0
2013,DZA,IRQ,
2013,DZA,ISL,274873.0
2013,DZA,ITA,5006337212.0
2013,DZA,JOR,174176677.0
2013,DZA,KAZ,7290509.0
2013,DZA,KEN,230874.0
2013,DZA,KGZ,8269.0
2013,DZA,KHM,3047258.0
2013,DZA,KWT,24259745.0
2013,DZA,LAO,50514.0
2013,DZA,LBN,106239456.0
2013,DZA,LBY,
2013,DZA,LKA,1600994.0
2013,DZA,LTU,52982539.0
2013,DZA,LUX,22058965.0
2013,DZA,LVA,149181143.0
2013,DZA,MAR,215947927.0
2013,DZA,MDA,60724.0
2013,DZA,MDG,2487201.0
2013,DZA,MHL,50704.0
2013,DZA,MKD,982521.0
2013,DZA,MLT,11120505.0
2013,DZA,MMR,26213.0
2013,DZA,MNG,1510.0
2013,DZA,MOZ,
2013,DZA,MRT,675063.0
2013,DZA,MUS,150938.0
2013,DZA,MWI,1418404.0
2013,DZA,MYS,189409048.0
2013,DZA,NAM,143560.0
2013,DZA,NER,15.0
2013,DZA,NGA,923468.0
2013,DZA,NIC,169.0
2013,DZA,NOR,29780208.0
2013,DZA,NPL,109059.0
2013,DZA,NZL,368001334.0
2013,DZA,OMN,47628618.0
2013,DZA,PER,19920631.0
2013,DZA,PHL,17680374.0
2013,DZA,PNG,
2013,DZA,PRK,2413440.0
2013,DZA,PRT,739119300.0
2013,DZA,PRY,77076852.0
2013,DZA,QAT,49557972.0
2013,DZA,RUS,350384577.0
2013,DZA,SEN,817248.0
2013,DZA,SGP,72916164.0
2013,DZA,SLE,20450.0
2013,DZA,SLV,691054.0
2013,DZA,SMR,17812.0
2013,DZA,SVK,50215590.0
2013,DZA,SVN,271613394.0
2013,DZA,SWE,521352273.0
2013,DZA,SWZ,1033798.0
2013,DZA,SYC,2663.0
2013,DZA,SYR,22295812.0
2013,DZA,THA,277097746.0
2013,DZA,TJK,28826563.0
2013,DZA,TKM,2724.0
2013,DZA,TUN,433395915.0
2013,DZA,TUR,2044808346.0
2013,DZA,TZA,3696180.0
2013,DZA,UGA,3550479.0
2013,DZA,UKR,113089167.0
2013,DZA,URY,48795976.0
2013,DZA,VCT,187862.0
2013,DZA,VNM,283336545.0
2013,DZA,YEM,203812.0
2013,DZA,ZAF,384024137.0
2013,DZA,ALB,805088.0
2013,DZA,BDI,526.0
2013,DZA,BRB,3089.0
2013,DZA,BRN,154114.0
2013,DZA,DMA,76390.0
2013,DZA,MLI,8130.0
2013,DZA,NCL,200975.0
2013,DZA,UZB,7503.0
2013,DZA,AGO,183380.0
2013,DZA,BEN,52.0
2013,DZA,BFA,299324.0
2013,DZA,BWA,153725.0
2013,DZA,ERI,1051.0
2013,DZA,GMB,
2013,DZA,GRD,6909.0
2013,DZA,HTI,725086.0
2013,DZA,KNA,4629.0
2013,DZA,LBR,5282.0
2013,DZA,LSO,15770.0
2013,DZA,MDV,29008.0
2013,DZA,SDN,1717355.0
2013,DZA,TCD,87621.0
2013,DZA,TGO,7609713.0
2013,DZA,VUT,2909.0
2013,DZA,ZMB,907.0
2013,DZA,ZWE,3120283.0
2013,DZA,STP,5904.0
2013,DZA,WSM,16445.0
2013,ECU,BEL,133198773.0
2013,ECU,BHS,117598734.0
2013,ECU,CHE,134698850.0
2013,ECU,CHN,4298236821.0
2013,ECU,COL,2118100422.0
2013,ECU,DOM,10090441.0
2013,ECU,ESP,694664916.0
2013,ECU,FRA,196524294.0
2013,ECU,GBR,408594954.0
2013,ECU,JAM,215962.0
2013,ECU,KOR,899278935.0
2013,ECU,MEX,1156603620.0
2013,ECU,NLD,221790554.0
2013,ECU,PAN,559624032.0
2013,ECU,POL,14343909.0
2013,ECU,SUR,23.0
2013,ECU,TTO,10039731.0
2013,ECU,USA,4423848407.0
2013,ECU,VEN,53010554.0
2013,ECU,DEU,654594414.0
2013,ECU,IND,506627509.0
2013,ECU,IRN,650038.0
2013,ECU,JPN,839115682.0
2013,ECU,PAK,9595789.0
2013,ECU,SAU,28558123.0
2013,ECU,AFG,17679.0
2013,ECU,ARE,15654677.0
2013,ECU,ARG,412961205.0
2013,ECU,ARM,488.0
2013,ECU,ATG,
2013,ECU,AUS,19416406.0
2013,ECU,AUT,48347041.0
2013,ECU,AZE,725.0
2013,ECU,BGD,8833214.0
2013,ECU,BGR,2790325.0
2013,ECU,BHR,3341477.0
2013,ECU,BIH,116676.0
2013,ECU,BLR,2830677.0
2013,ECU,BLZ,888138.0
2013,ECU,BMU,25137.0
2013,ECU,BOL,198271234.0
2013,ECU,BRA,905814037.0
2013,ECU,BTN,888.0
2013,ECU,CAF,986.0
2013,ECU,CAN,312634711.0
2013,ECU,CHL,561154887.0
2013,ECU,CIV,165564.0
2013,ECU,CMR,63100.0
2013,ECU,COG,
2013,ECU,COM,880.0
2013,ECU,CPV,254.0
2013,ECU,CRI,75358794.0
2013,ECU,CUB,9739814.0
2013,ECU,CYM,
2013,ECU,CYP,94288.0
2013,ECU,CZE,20485918.0
2013,ECU,DNK,26445663.0
2013,ECU,DZA,1382.0
2013,ECU,ECU,432901.0
2013,ECU,EGY,3426056.0
2013,ECU,EST,246609.0
2013,ECU,ETH,19154.0
2013,ECU,FIN,40694178.0
2013,ECU,GAB,16022.0
2013,ECU,GEO,2988101.0
2013,ECU,GHA,164722.0
2013,ECU,GIN,370911.0
2013,ECU,GNQ,
2013,ECU,GRC,3127598.0
2013,ECU,GTM,23016578.0
2013,ECU,GUY,1483958.0
2013,ECU,HKG,42949810.0
2013,ECU,HND,3892598.0
2013,ECU,HRV,397255.0
2013,ECU,HUN,7123883.0
2013,ECU,IDN,88196832.0
2013,ECU,IRL,28904835.0
2013,ECU,IRQ,
2013,ECU,ISL,365942.0
2013,ECU,ISR,37345657.0
2013,ECU,ITA,336620885.0
2013,ECU,JOR,924226.0
2013,ECU,KAZ,241530.0
2013,ECU,KEN,567105.0
2013,ECU,KGZ,8854.0
2013,ECU,KHM,4424257.0
2013,ECU,KWT,2443.0
2013,ECU,LAO,335778.0
2013,ECU,LBN,78681.0
2013,ECU,LBY,33078.0
2013,ECU,LKA,11716004.0
2013,ECU,LTU,1990105.0
2013,ECU,LUX,17260154.0
2013,ECU,LVA,2167869.0
2013,ECU,MAC,95087.0
2013,ECU,MAR,4399518.0
2013,ECU,MDA,41413.0
2013,ECU,MDG,100447.0
2013,ECU,MHL,299.0
2013,ECU,MKD,36713.0
2013,ECU,MLT,84762.0
2013,ECU,MMR,115589.0
2013,ECU,MNG,8787.0
2013,ECU,MOZ,105192.0
2013,ECU,MRT,9783.0
2013,ECU,MUS,599521.0
2013,ECU,MWI,174295.0
2013,ECU,MYS,86476195.0
2013,ECU,NAM,31.0
2013,ECU,NER,398.0
2013,ECU,NGA,13375.0
2013,ECU,NIC,13116646.0
2013,ECU,NOR,15671555.0
2013,ECU,NPL,229059.0
2013,ECU,NZL,4359938.0
2013,ECU,OMN,44466.0
2013,ECU,PER,959989493.0
2013,ECU,PHL,19304307.0
2013,ECU,PNG,11002.0
2013,ECU,PRT,35905985.0
2013,ECU,PRY,31610520.0
2013,ECU,QAT,2972299.0
2013,ECU,RUS,131877376.0
2013,ECU,SEN,28322.0
2013,ECU,SGP,49502911.0
2013,ECU,SLE,18816.0
2013,ECU,SLV,5691918.0
2013,ECU,SMR,102525.0
2013,ECU,SVK,3255247.0
2013,ECU,SVN,3877071.0
2013,ECU,SWE,46035439.0
2013,ECU,SWZ,1424004.0
2013,ECU,SYC,37024.0
2013,ECU,SYR,780549.0
2013,ECU,THA,233379130.0
2013,ECU,TJK,51294.0
2013,ECU,TKM,175606.0
2013,ECU,TUN,3596370.0
2013,ECU,TUR,101038179.0
2013,ECU,TZA,378.0
2013,ECU,UGA,1440.0
2013,ECU,UKR,23228041.0
2013,ECU,URY,51100827.0
2013,ECU,VCT,504.0
2013,ECU,VNM,75230572.0
2013,ECU,YEM,370.0
2013,ECU,ZAF,5134456.0
2013,ECU,ALB,948306.0
2013,ECU,BDI,1862.0
2013,ECU,BRB,316018.0
2013,ECU,BRN,534.0
2013,ECU,DMA,17369.0
2013,ECU,FJI,
2013,ECU,MLI,3649.0
2013,ECU,NCL,283.0
2013,ECU,PYF,2125.0
2013,ECU,SLB,300384.0
2013,ECU,UZB,
2013,ECU,ABW,131393955.0
2013,ECU,AGO,3648.0
2013,ECU,BEN,324391.0
2013,ECU,BWA,5292.0
2013,ECU,ERI,262.0
2013,ECU,GMB,1780.0
2013,ECU,GNB,1151.0
2013,ECU,GRD,9228.0
2013,ECU,HTI,52123.0
2013,ECU,KNA,52.0
2013,ECU,LBR,48816.0
2013,ECU,LCA,6194.0
2013,ECU,LSO,8578.0
2013,ECU,MDV,
2013,ECU,SDN,50626.0
2013,ECU,TGO,
2013,ECU,VUT,740269.0
2013,ECU,ZWE,6529.0
2013,ECU,FSM,273437.0
2013,ECU,KIR,2456646.0
2013,ECU,STP,47.0
2013,ECU,FRO,97.0
2013,ECU,GRL,940.0
2013,EGY,BEL,898374594.0
2013,EGY,BHS,109399.0
2013,EGY,CHE,1223851846.0
2013,EGY,CHN,6777816271.0
2013,EGY,COL,11280683.0
2013,EGY,DOM,173399.0
2013,EGY,ESP,1167268740.0
2013,EGY,FRA,1903721953.0
2013,EGY,GBR,1389539760.0
2013,EGY,JAM,
2013,EGY,KOR,1554096624.0
2013,EGY,MEX,52775076.0
2013,EGY,NLD,906723297.0
2013,EGY,PAN,1278522.0
2013,EGY,POL,234550703.0
2013,EGY,SUR,31785.0
2013,EGY,TTO,4072.0
2013,EGY,USA,5095372331.0
2013,EGY,VEN,2472568.0
2013,EGY,DEU,5197149875.0
2013,EGY,IND,1905872363.0
2013,EGY,IRN,36352653.0
2013,EGY,JPN,1445934739.0
2013,EGY,PAK,139198286.0
2013,EGY,SAU,2620495022.0
2013,EGY,AFG,1043202.0
2013,EGY,ARE,968030724.0
2013,EGY,ARG,1569455699.0
2013,EGY,ARM,6163.0
2013,EGY,ATG,5277.0
2013,EGY,AUS,419554451.0
2013,EGY,AUT,222203493.0
2013,EGY,AZE,30890.0
2013,EGY,BGD,26231961.0
2013,EGY,BGR,311299582.0
2013,EGY,BHR,68469011.0
2013,EGY,BIH,16261828.0
2013,EGY,BLR,29990430.0
2013,EGY,BLZ,343223.0
2013,EGY,BOL,605967.0
2013,EGY,BRA,2277180583.0
2013,EGY,BTN,1405.0
2013,EGY,CAF,81287.0
2013,EGY,CAN,395153698.0
2013,EGY,CHL,27979129.0
2013,EGY,CIV,3174925.0
2013,EGY,CMR,4139893.0
2013,EGY,COG,2602008.0
2013,EGY,COM,320192.0
2013,EGY,CPV,9445.0
2013,EGY,CRI,4691912.0
2013,EGY,CUB,321920.0
2013,EGY,CYP,43486752.0
2013,EGY,CZE,343403548.0
2013,EGY,DJI,8987708.0
2013,EGY,DNK,217949430.0
2013,EGY,DZA,411489457.0
2013,EGY,ECU,23651383.0
2013,EGY,EGY,3452786.0
2013,EGY,EST,25490205.0
2013,EGY,ETH,40537751.0
2013,EGY,FIN,397381003.0
2013,EGY,GAB,74345.0
2013,EGY,GEO,9975645.0
2013,EGY,GHA,14658782.0
2013,EGY,GIN,1021857.0
2013,EGY,GRC,341900321.0
2013,EGY,GTM,8438659.0
2013,EGY,HKG,81952589.0
2013,EGY,HND,3648844.0
2013,EGY,HRV,79358283.0
2013,EGY,HUN,125715929.0
2013,EGY,IDN,903282260.0
2013,EGY,IRL,169920317.0
2013,EGY,IRQ,276710279.0
2013,EGY,ISL,12761188.0
2013,EGY,ISR,93063538.0
2013,EGY,ITA,2888305284.0
2013,EGY,JOR,123776715.0
2013,EGY,KAZ,14867548.0
2013,EGY,KEN,268898703.0
2013,EGY,KHM,1267696.0
2013,EGY,KWT,1772388360.0
2013,EGY,LBN,113627110.0
2013,EGY,LBY,34070501.0
2013,EGY,LKA,37890856.0
2013,EGY,LTU,176433320.0
2013,EGY,LUX,7630871.0
2013,EGY,LVA,42878543.0
2013,EGY,MAC,1304.0
2013,EGY,MAR,70206505.0
2013,EGY,MDA,17827172.0
2013,EGY,MHL,8505.0
2013,EGY,MKD,1125374.0
2013,EGY,MLT,10062391.0
2013,EGY,MNG,79490.0
2013,EGY,MOZ,2764.0
2013,EGY,MRT,749079.0
2013,EGY,MUS,1997084.0
2013,EGY,MWI,13029237.0
2013,EGY,MYS,551746693.0
2013,EGY,NAM,237402.0
2013,EGY,NER,2814.0
2013,EGY,NGA,2926446.0
2013,EGY,NIC,2943853.0
2013,EGY,NOR,170232687.0
2013,EGY,NPL,10977.0
2013,EGY,NZL,312480169.0
2013,EGY,OMN,182386110.0
2013,EGY,PER,5568108.0
2013,EGY,PHL,20449337.0
2013,EGY,PNG,
2013,EGY,PRK,20111949.0
2013,EGY,PRT,81582901.0
2013,EGY,PRY,62481484.0
2013,EGY,QAT,41131197.0
2013,EGY,RUS,1840123290.0
2013,EGY,SEN,297149.0
2013,EGY,SGP,148689102.0
2013,EGY,SLE,256002.0
2013,EGY,SLV,
2013,EGY,SMR,1216.0
2013,EGY,SVK,
2013,EGY,SVN,41782162.0
2013,EGY,SWE,647264027.0
2013,EGY,SWZ,14268308.0
2013,EGY,SYC,476519.0
2013,EGY,SYR,308191250.0
2013,EGY,THA,831465093.0
2013,EGY,TJK,1438334.0
2013,EGY,TKM,6897017.0
2013,EGY,TUN,66150722.0
2013,EGY,TUR,1682148077.0
2013,EGY,TZA,2411588.0
2013,EGY,UGA,2675794.0
2013,EGY,UKR,3152484352.0
2013,EGY,URY,221570638.0
2013,EGY,VCT,186268.0
2013,EGY,VNM,201198550.0
2013,EGY,YEM,44834696.0
2013,EGY,ZAF,78123052.0
2013,EGY,ALB,700376.0
2013,EGY,BDI,45017.0
2013,EGY,BRB,4102.0
2013,EGY,BRN,1555604.0
2013,EGY,DMA,3161989.0
2013,EGY,FJI,
2013,EGY,MLI,15670.0
2013,EGY,RWA,429963.0
2013,EGY,SOM,457084.0
2013,EGY,UZB,8206672.0
2013,EGY,AGO,499166.0
2013,EGY,BEN,13904998.0
2013,EGY,BFA,14981922.0
2013,EGY,BWA,126929.0
2013,EGY,ERI,9422869.0
2013,EGY,GMB,647421.0
2013,EGY,GNB,41081.0
2013,EGY,GRD,357747.0
2013,EGY,HTI,
2013,EGY,LBR,5503982.0
2013,EGY,LCA,
2013,EGY,LSO,470786.0
2013,EGY,MDV,
2013,EGY,SDN,74304745.0
2013,EGY,TCD,178716.0
2013,EGY,TGO,8578.0
2013,EGY,VUT,417.0
2013,EGY,ZMB,159049667.0
2013,EGY,ZWE,1544027.0
2013,EGY,STP,196927.0
2013,ESP,BEL,8091414917.0
2013,ESP,BHS,1258455.0
2013,ESP,CHE,3444925083.0
2013,ESP,CHN,22540831848.0
2013,ESP,COL,2691700383.0
2013,ESP,DOM,151738039.0
2013,ESP,ESP,4003.0
2013,ESP,FRA,35417561505.0
2013,ESP,GBR,12550621253.0
2013,ESP,JAM,267480.0
2013,ESP,KOR,2116468062.0
2013,ESP,MEX,7302243781.0
2013,ESP,NLD,12018816142.0
2013,ESP,PAN,57012113.0
2013,ESP,POL,4154078332.0
2013,ESP,SUR,12265728.0
2013,ESP,TTO,928179566.0
2013,ESP,USA,12607571796.0
2013,ESP,VEN,1663046923.0
2013,ESP,DEU,36044522040.0
2013,ESP,IND,3004962827.0
2013,ESP,IRN,113075632.0
2013,ESP,JPN,3098101523.0
2013,ESP,PAK,591272821.0
2013,ESP,SAU,7102150803.0
2013,ESP,AFG,7735884.0
2013,ESP,ARE,208394674.0
2013,ESP,ARG,1917363690.0
2013,ESP,ARM,35923281.0
2013,ESP,ATG,430551.0
2013,ESP,AUS,506785358.0
2013,ESP,AUT,2133901751.0
2013,ESP,AZE,145726381.0
2013,ESP,BGD,1668747126.0
2013,ESP,BGR,620100080.0
2013,ESP,BHR,78515048.0
2013,ESP,BIH,43111999.0
2013,ESP,BLR,28786550.0
2013,ESP,BLZ,15116820.0
2013,ESP,BMU,48495.0
2013,ESP,BOL,66970779.0
2013,ESP,BRA,4230046678.0
2013,ESP,BTN,4688.0
2013,ESP,CAF,769178.0
2013,ESP,CAN,1320044015.0
2013,ESP,CHL,2068428265.0
2013,ESP,CIV,283963453.0
2013,ESP,CMR,615753413.0
2013,ESP,COG,142282591.0
2013,ESP,COM,504106.0
2013,ESP,CPV,43040305.0
2013,ESP,CRI,145470974.0
2013,ESP,CUB,228535961.0
2013,ESP,CYM,1235597.0
2013,ESP,CYP,21862502.0
2013,ESP,CZE,3283055859.0
2013,ESP,DJI,1392447.0
2013,ESP,DNK,1686468962.0
2013,ESP,DZA,11454527015.0
2013,ESP,ECU,690956705.0
2013,ESP,EGY,1179263399.0
2013,ESP,EST,59117063.0
2013,ESP,ETH,23769186.0
2013,ESP,FIN,999436769.0
2013,ESP,GAB,673395370.0
2013,ESP,GEO,39158194.0
2013,ESP,GHA,208613384.0
2013,ESP,GIN,173429620.0
2013,ESP,GNQ,1079366956.0
2013,ESP,GRC,583158128.0
2013,ESP,GTM,129844657.0
2013,ESP,GUY,4956556.0
2013,ESP,HKG,353482332.0
2013,ESP,HND,52105092.0
2013,ESP,HRV,57960648.0
2013,ESP,HUN,2302112318.0
2013,ESP,IDN,2101856090.0
2013,ESP,IRL,3564774821.0
2013,ESP,IRQ,1482329291.0
2013,ESP,ISL,125023222.0
2013,ESP,ISR,803508401.0
2013,ESP,ITA,18134271224.0
2013,ESP,JOR,42681454.0
2013,ESP,KAZ,1874430235.0
2013,ESP,KEN,24935923.0
2013,ESP,KGZ,376911.0
2013,ESP,KHM,310671347.0
2013,ESP,KWT,66528786.0
2013,ESP,LAO,11802149.0
2013,ESP,LBN,36568411.0
2013,ESP,LBY,2381392281.0
2013,ESP,LKA,110533453.0
2013,ESP,LTU,244716055.0
2013,ESP,LUX,393702240.0
2013,ESP,LVA,56944694.0
2013,ESP,MAC,1698971.0
2013,ESP,MAR,4437833014.0
2013,ESP,MDA,22394274.0
2013,ESP,MDG,75368030.0
2013,ESP,MHL,209009.0
2013,ESP,MKD,46413308.0
2013,ESP,MLT,60571070.0
2013,ESP,MMR,42925727.0
2013,ESP,MNG,143693.0
2013,ESP,MOZ,292881960.0
2013,ESP,MRT,114583491.0
2013,ESP,MUS,139502944.0
2013,ESP,MWI,9840311.0
2013,ESP,MYS,656886812.0
2013,ESP,NAM,243007563.0
2013,ESP,NER,2074124.0
2013,ESP,NGA,7516916645.0
2013,ESP,NIC,76598925.0
2013,ESP,NOR,2680510173.0
2013,ESP,NPL,2990395.0
2013,ESP,NZL,150955747.0
2013,ESP,OMN,202313416.0
2013,ESP,PER,1914540748.0
2013,ESP,PHL,203023854.0
2013,ESP,PNG,164761044.0
2013,ESP,PRK,1872979.0
2013,ESP,PRT,11955307571.0
2013,ESP,PRY,347704479.0
2013,ESP,QAT,1568204895.0
2013,ESP,RUS,7063333830.0
2013,ESP,SEN,83030325.0
2013,ESP,SGP,498344050.0
2013,ESP,SLE,3602545.0
2013,ESP,SLV,70784779.0
2013,ESP,SMR,4092196.0
2013,ESP,SVK,1642212323.0
2013,ESP,SVN,319468037.0
2013,ESP,SWE,2590579331.0
2013,ESP,SWZ,54467897.0
2013,ESP,SYC,23910669.0
2013,ESP,SYR,14279579.0
2013,ESP,TCA,366979.0
2013,ESP,THA,1061619947.0
2013,ESP,TJK,34818.0
2013,ESP,TKM,44530895.0
2013,ESP,TON,596.0
2013,ESP,TUN,743157432.0
2013,ESP,TUR,4691519803.0
2013,ESP,TZA,26304719.0
2013,ESP,UGA,46873370.0
2013,ESP,UKR,1282204844.0
2013,ESP,URY,144306855.0
2013,ESP,VCT,20148.0
2013,ESP,VNM,2530148900.0
2013,ESP,YEM,4422146.0
2013,ESP,ZAF,944262372.0
2013,ESP,ALB,226784751.0
2013,ESP,BDI,
2013,ESP,BRB,2928927.0
2013,ESP,BRN,29392.0
2013,ESP,DMA,538035.0
2013,ESP,FJI,1504584.0
2013,ESP,MLI,1868781.0
2013,ESP,NCL,54887242.0
2013,ESP,PYF,207930.0
2013,ESP,RWA,132244.0
2013,ESP,SLB,3460168.0
2013,ESP,SOM,185477.0
2013,ESP,UZB,2722158.0
2013,ESP,ABW,41493.0
2013,ESP,AGO,2884405792.0
2013,ESP,BEN,2638706.0
2013,ESP,BFA,9270529.0
2013,ESP,BWA,641576.0
2013,ESP,ERI,228142.0
2013,ESP,GMB,2220351.0
2013,ESP,GNB,1359813.0
2013,ESP,GRD,2745.0
2013,ESP,HTI,4569562.0
2013,ESP,KNA,71325.0
2013,ESP,LBR,92123288.0
2013,ESP,LCA,36070.0
2013,ESP,LSO,14572.0
2013,ESP,MDV,4611563.0
2013,ESP,MNP,8492.0
2013,ESP,SDN,25035652.0
2013,ESP,TCD,800555.0
2013,ESP,TGO,18367857.0
2013,ESP,VUT,5393.0
2013,ESP,ZMB,29400164.0
2013,ESP,ZWE,15527028.0
2013,ESP,FSM,
2013,ESP,TUV,2660.0
2013,ESP,KIR,9980.0
2013,ESP,PLW,
2013,ESP,STP,786869.0
2013,ESP,WSM,31716.0
2013,ESP,FRO,31532564.0
2013,ESP,GRL,2580080.0
2013,EST,BEL,260216034.0
2013,EST,BHS,3157517.0
2013,EST,CHE,204303745.0
2013,EST,CHN,1405394811.0
2013,EST,COL,5485575.0
2013,EST,DOM,4542559.0
2013,EST,ESP,190302987.0
2013,EST,FRA,449986684.0
2013,EST,GBR,766321015.0
2013,EST,JAM,204921.0
2013,EST,KOR,150617142.0
2013,EST,MEX,20261754.0
2013,EST,NLD,759295570.0
2013,EST,PAN,606795.0
2013,EST,POL,1194839333.0
2013,EST,SUR,1705.0
2013,EST,TTO,79552.0
2013,EST,USA,365291380.0
2013,EST,VEN,591353.0
2013,EST,DEU,1948868387.0
2013,EST,IND,68099569.0
2013,EST,IRN,1998199.0
2013,EST,JPN,384866825.0
2013,EST,PAK,20269226.0
2013,EST,SAU,10153333.0
2013,EST,AFG,264.0
2013,EST,ARE,1518937.0
2013,EST,ARG,16346494.0
2013,EST,ARM,491362.0
